date,id,text, bot_non_bot
Thu Apr 05 02:38:25 +0000 2018,981722698647732226,RT @AC360: President Trump is playing to his base on multiple fronts: @RandiKayeCNN reports https://t.co/SAB7fiAvWV https://t.co/yp9ufMUONX, 1
Thu Apr 05 02:38:04 +0000 2018,981722609523089410,A morning TV producer at a Sinclair-owned station in Nebraska has resigned in protest of what he calls the company'… https://t.co/ckj6S20esu, 1
Thu Apr 05 02:36:07 +0000 2018,981722120517505024,"""The thought, the ideas, the pain just won't go away."" 

For the first time in 50 years, Andrew Young and Jesse Jac… https://t.co/QrkQDKAmw5", 1
Thu Apr 05 02:33:34 +0000 2018,981721479715966976,"Ahead of a Liverpool FC vs. Manchester City football match, Liverpool fans chanted and colorful smoke rose into the… https://t.co/a1s9eTNQqE", 1
Thu Apr 05 02:31:08 +0000 2018,981720866219282432,Medicare Advantage plans will soon cover things like groceries and air conditioners https://t.co/shs4J8ka3Z https://t.co/TgpwFANi1w, 1
Thu Apr 05 02:26:05 +0000 2018,981719596213395457,"Read ""I've Been to the Mountaintop,"" the speech Martin Luther King Jr. gave the night before he died… https://t.co/WibnVSZa9i", 1
Thu Apr 05 02:23:08 +0000 2018,981718850440957953,"50 years ago today, the Rev. Martin Luther King, Jr. was assassinated. Here are some ways you can honor his legacy.… https://t.co/fcQBxospK8", 1
Thu Apr 05 02:21:05 +0000 2018,981718338152878080,Stevie Wonder joins Twitter and pays tribute to MLK with a star-studded video in which the Obamas and celebrities s… https://t.co/pXmtx45Cty, 1
Thu Apr 05 02:17:54 +0000 2018,981717534704627717,RT @AC360: Dr. @CornelWest on the 50th anniversary of the assassination of the Rev. Martin Luther King Jr: MLK “was an extremist when it ca…, 1
Thu Apr 05 02:16:08 +0000 2018,981717092205518850,Harvey Weinstein hires a new PR firm https://t.co/aJ9YWarjfK https://t.co/MTRy3uF1Eh, 1
Thu Apr 05 02:12:05 +0000 2018,981716069504122885,"To commemorate the Rev. Martin Luther King Jr.'s assassination 50 years ago, a bell in Memphis rings 39 times — onc… https://t.co/2jV8SU9cki", 1
Thu Apr 05 02:11:06 +0000 2018,981715823294328832,"The woman who became internet famous in October for flipping the bird at President Donald Trump's motorcade, and th… https://t.co/0uMCVMT2ZR", 1
Thu Apr 05 02:06:02 +0000 2018,981714547680710658,Trump just put himself in a political red zone | By Julian Zelizer via @CNNOpinion https://t.co/C1qSd6QOWs https://t.co/B9hD7RU2jk, 1
Thu Apr 05 02:05:26 +0000 2018,981714398321487872,"""Each day, I think we must find a way to dream the dream that he dreamed.""

Rep. John Lewis reflects on what his fr… https://t.co/BIssva14Ou", 1
Thu Apr 05 02:01:08 +0000 2018,981713317373927424,"In the wake of reports that he bypassed the White House to give large pay raises to two aides, EPA Administrator Sc… https://t.co/UqtwK5wFzM", 1
Thu Apr 26 03:01:05 +0000 2018,989338546963124224,HUD Secretary Ben Carson has announced a proposal that would increase rent payments for more than two million of th… https://t.co/dD6bhusC1l, 1
Fri Apr 27 21:25:31 +0000 2018,989978873801699334,"At least seven students were killed and 12 injured in a knife attack at a middle school in Shaanxi province, China,… https://t.co/B6tDuy7Wm6", 1
Fri Apr 27 21:13:53 +0000 2018,989975945904877575,BREAKING EXCLUSIVE: The NRA is setting aside years of documents regarding its ties to a Kremlin-linked banker… https://t.co/2IIcO9rld1, 1
Fri Apr 27 20:57:40 +0000 2018,989971867455901697,"James Cameron brings star power to ""Story of Science Fiction"" https://t.co/fFX1SWat2F https://t.co/C76pOi1oJ6", 1
Fri Apr 27 20:54:30 +0000 2018,989971070848552961,"Tom Brokaw rails against sexual harassment allegations in a letter to colleagues, saying he was ""perp walked ... as… https://t.co/thtYpiQ19o", 1
Fri Apr 27 20:45:23 +0000 2018,989968775737958400,When does an arrest become a rescue? @wkamaubell hears how the answer isn’t always black and white when that arrest… https://t.co/CPW3XZrS2D, 1
Fri Apr 27 20:41:08 +0000 2018,989967705955557376,"Tom Brokaw says he did not intend for a ""rough draft"" of a letter he wrote to be widely read.

In it, he rails agai… https://t.co/CONo7wnxKi", 1
Fri Apr 27 20:31:05 +0000 2018,989965178602246144,"A lack of fuel caused the 2016 crash of a charter flight carrying a Brazilian soccer team, the Colombian aviation a… https://t.co/EwDvG3Gyjt", 1
Fri Apr 27 20:21:04 +0000 2018,989962657301258240,The Florida school shooter appeared in court and waived his right to a speedy trial https://t.co/PBXp4idVv9 https://t.co/ewXqsJ4lB0, 1
Fri Apr 27 20:11:07 +0000 2018,989960151644991495,"US Air Force B-52 Stratofortress bombers flew a training mission over the South China Sea on Tuesday, according to… https://t.co/7afwPQdT8U", 1
Fri Apr 27 20:01:06 +0000 2018,989957631375740928,Arizona's only two black state legislators were publicly rebuked after they expressed concern over a colleague usin… https://t.co/bvQyGCOnE4, 1
Fri Apr 27 19:51:06 +0000 2018,989955115779059714,"""Ronny Jackson is one of the finest men I've ever met,"" said President Donald Trump, who praised his embattled Whit… https://t.co/erxqJLW1IJ", 1
Fri Apr 27 19:41:04 +0000 2018,989952590564741121,This award-winning photo of an anteater creeping toward a glowing termite mound was disqualified after judges concl… https://t.co/d5bhBDJMlM, 1
Fri Apr 27 19:31:04 +0000 2018,989950071155363840,"Bill Cosby, ""Roseanne"" and the complications of '80s nostalgia https://t.co/VKvNZhfE3a https://t.co/BbmgikbeHl", 1
Fri Apr 27 19:21:03 +0000 2018,989947554380107776,Rep. Patrick Meehan announced he is resigning from the House effective Friday and will pay back $39K used to settle… https://t.co/c8Vdty7ia7, 1
Fri Apr 27 19:11:02 +0000 2018,989945032621871106,The United Nations is to reopen an investigation into allegations of sexual assault by one of its top officials aft… https://t.co/EKI1wKT2jc, 1
Fri Apr 27 19:02:19 +0000 2018,989942838216491009,"Chris Norton, 26, was told that he might never walk again. But 7 years after a football accident paralyzed him, his… https://t.co/BEFUr0BJR9", 1
Fri Apr 27 18:50:59 +0000 2018,989939986739982336,"US President Trump said potential sites for a summit with North Korean leader Kim Jong Un have been narrowed to ""tw… https://t.co/rfRvqe9fmk", 1
Fri Apr 27 18:40:07 +0000 2018,989937251848253440,"Temple University rescinds the honorary degree it gave to Bill Cosby, one of its most famous alums and a former tru… https://t.co/nNrITfCOCw", 1
Fri Apr 27 18:38:37 +0000 2018,989936873534615552,RT @CNNPolitics: Trump says he is encouraged by the progress made at the Inter-Korean Summit and says he looks forward to meeting with Nort…, 1
Fri Apr 27 18:30:12 +0000 2018,989934755125788674,"Chance the Rapper rejects ""thank you"" from President Trump https://t.co/qJhFAyoAGC https://t.co/2zJOO2Vc72", 1
Fri Apr 27 18:20:07 +0000 2018,989932219232935936,What teacher strikes are really about | via @CNNopinion https://t.co/1h6S1VlrHD https://t.co/5dFYCOSHQe, 1
Fri Apr 27 18:10:09 +0000 2018,989929710967775232,The ex-con coal executive the GOP fears could be their nominee in West Virginia Senate race https://t.co/QEdii9hKpv https://t.co/Z42bkbgXZC, 1
Fri Apr 27 18:05:25 +0000 2018,989928518543867904,President Trump and German Chancellor Merkel are holding a joint press conference in the East Room of the White Hou… https://t.co/xDSUUp6hFs, 1
Fri Apr 27 17:52:04 +0000 2018,989925158625464320,Secretary of State Mike Pompeo says President Trump is unlikely to keep the US in the Iran nuclear deal past the ne… https://t.co/vTd9hjezX0, 1
Fri Apr 27 17:46:30 +0000 2018,989923759401431040,"While this teacher was working her second job as a cashier, a customer slipped her an envelope. When she opened it,… https://t.co/8TqDTbbLHN", 1
Fri Apr 27 17:30:11 +0000 2018,989919652749901824,How Amazon made Prime into an indispensable product you'd pay anything for https://t.co/sQgwLcBX47 https://t.co/WSEz2phUML, 1
Fri Apr 27 17:17:58 +0000 2018,989916578107002880,A judge said that Manafort can't use this lawsuit to stop the special counsel's office from continuing to pursue an… https://t.co/XWJGER4IlY, 1
Fri Apr 27 17:17:18 +0000 2018,989916407793176578,Former Trump campaign chairman Paul Manafort has lost his lawsuit claiming Deputy AG Rod Rosenstein and special cou… https://t.co/1s8A1xAR42, 1
Fri Apr 27 17:00:12 +0000 2018,989912106081357824,"Former President George H.W. Bush ""is in excellent spirits,"" but will continue to recover in the hospital through t… https://t.co/2VEadYSOTg", 1
Fri Apr 27 16:50:06 +0000 2018,989909564781940736,Why Bill Cosby may not spend any time in prison https://t.co/fe4neqzCVI https://t.co/turU31ZiMp, 1
Fri Apr 27 16:40:12 +0000 2018,989907073155649536,"Salem Media, owner of the influential conservative website RedState, froze the site today and dismissed many of its… https://t.co/t8kQpdZHyz", 1
Fri Apr 27 16:30:07 +0000 2018,989904535350112261,At least two Republican House members confronted House Speaker Paul Ryan this morning at their caucus meeting over… https://t.co/uu6JOjengK, 1
Fri Apr 27 16:20:06 +0000 2018,989902014573371393,The remarkable smackdown of Bob Menendez by his Senate colleagues | Analysis by @CillizzaCNN https://t.co/tN5eo2ocjv https://t.co/gWtTBLvrHZ, 1
Fri Apr 27 16:10:09 +0000 2018,989899508875169794,Many people are apart from their moms this Mother’s Day due to immigration struggles. Are you one of them? If you’d… https://t.co/Je2u4y1KSu, 1
Fri Apr 27 16:00:06 +0000 2018,989896982394220553,Kim Jong Un is a tyrant. Talk of peace in Korea doesn't change that. | @adamcathcart for @CNNopinion… https://t.co/ntvaPWRMiy, 1
Fri Apr 27 15:50:37 +0000 2018,989894593113133056,An unbelievable week -- or just another week in Trump world | Analysis by @StCollinson https://t.co/JE5MSiMnJG https://t.co/BFM18Qv94C, 1
Fri Apr 27 15:40:12 +0000 2018,989891972574965763,Amazon is raising the price of Amazon Prime from $99 to $119 per year https://t.co/XOpAeTMkBD https://t.co/91r30G77Gq, 1
Fri Apr 27 15:30:41 +0000 2018,989889580001214464,The Duke and Duchess of Cambridge have named their third child Louis Arthur Charles. The new royal baby is fifth in… https://t.co/gL51tjV6rV, 1
Fri Apr 27 15:20:09 +0000 2018,989886928714719236,History was made Friday when Kim Jong Un became the first North Korean leader to cross into South Korean territory… https://t.co/vlxhjOrxwR, 1
Fri Apr 27 15:10:07 +0000 2018,989884404108611584,"NASA is going to Mars again, this time with the first spaceship dedicated to digging deep below the surface to find… https://t.co/OHyYZPYJdU", 1
Fri Apr 27 15:04:25 +0000 2018,989882968591294464,"The White House medical unit frequently functioned as a ""grab and go"" clinic where mid-level staffers to the most s… https://t.co/eTncZXXqu5", 1
Fri Apr 27 14:50:37 +0000 2018,989879497657913344,"President Trump is hosting a celebration for US Olympians at the White House.

Watch on Facebook:… https://t.co/KddL5jsefY", 1
Fri Apr 27 14:47:14 +0000 2018,989878645811396608,This is the moment Moon Jae-in and Kim Jong Un signed an agreement pledging to end the Korean War… https://t.co/9KrP1VpTJb, 1
Fri Apr 27 14:35:37 +0000 2018,989875720955580417,The House Intelligence Committee has released a redacted version of the Republican report on the committee's year-l… https://t.co/1cHDX8D7Zl, 1
Fri Apr 27 14:22:49 +0000 2018,989872500665389057,"President Trump will welcome the United States' Winter Olympics teams to the White House today.

Lindsey Vonn, Gus… https://t.co/v7iOIFxx4l", 1
Fri Apr 27 14:16:35 +0000 2018,989870931312037888,"JUST IN: Newly published emails indicate that Natalia Veselnitskaya, the Russian lawyer who met with Trump campaign… https://t.co/6iBdy0Q2E8", 1
Fri Apr 27 14:06:02 +0000 2018,989868274237300737,"The first meeting between North Korea's Kim Jong Un and his counterpart Moon Jae-in was rich in symbolism, and mome… https://t.co/iZlfk4lUlQ", 1
Fri Apr 27 13:56:05 +0000 2018,989865772854935557,Here's how far teacher salaries have fallen behind https://t.co/7fzsjbgUdC https://t.co/OvDmuqz9iZ, 1
Fri Apr 27 13:45:00 +0000 2018,989862981105266688,"President Donald Trump on Thursday tweeted his support of the joint bid by the US, Mexico and Canada to host the 20… https://t.co/LlCJ1yrpB2", 1
Fri Apr 27 13:31:57 +0000 2018,989859699456663553,"One in 59 US children has autism, according to a new report from the CDC https://t.co/i1aaiGmYX2 https://t.co/AmqcrzMVCF", 1
Fri Apr 27 13:15:43 +0000 2018,989855612770111488,"Mamma Mia, here they go again -- Swedish pop group ABBA is back with new music https://t.co/aFq4WAfGsj https://t.co/Bqfs8ZeM3G", 1
Fri Apr 27 13:01:59 +0000 2018,989852158945300480,"Kim Jong Un waves goodbye at the #InterKoreanSummit (accompanied, of course, by his now-famous jogging bodyguards)… https://t.co/WSwVxdkcNW", 1
Fri Apr 27 13:00:07 +0000 2018,989851687539134464,"The US economy grew at a rate of 2.3% in the first quarter, according to the Commerce Department's preliminary repo… https://t.co/K4T7VCTfn5", 1
Fri Apr 27 12:54:30 +0000 2018,989850273333030913,Inside the dramatic collapse of Ronny Jackson's bid to lead the VA https://t.co/XoKwiconI2 https://t.co/FnJbJ02jPS, 1
Fri Apr 27 12:40:05 +0000 2018,989846644429639680,"Meet Kim Jong Un's sister, widely seen as instrumental in making the summit happen https://t.co/1n69zOI8e4", 1
Fri Apr 27 12:36:06 +0000 2018,989845644318789633,"""We are not a people that should be confronting each other ... we should be living in unity,"" said Kim Jong Un. ""We… https://t.co/YslAB7k4Gx", 1
Fri Apr 27 12:27:42 +0000 2018,989843530611818496,"The White House medical unit frequently functioned as a ""grab and go"" clinic where mid-level staffers to the most s… https://t.co/4EyrXxKO5Y", 1
Fri Apr 27 12:11:01 +0000 2018,989839332562423808,History was made Friday when Kim Jong Un became the first North Korean leader to cross into South Korean territory… https://t.co/Z256mnxY68, 1
Fri Apr 27 11:51:04 +0000 2018,989834311254802432,"Kim Jong Un: ""I would like to join hands together between the two sides so that we can open up a new chapter in our… https://t.co/1Bbh3k0rdr", 1
Fri Apr 27 11:51:00 +0000 2018,989834293588430850,The Duke and Duchess of Cambridge have named their third child Louis Arthur Charles. The new royal baby is fifth in… https://t.co/vRgrNXWf25, 1
Fri Apr 27 11:41:36 +0000 2018,989831929494204418,"President Trump keeps up his attacks on James Comey, accusing the former FBI director he fired of ""illegally"" leaki… https://t.co/EdHuH1x8sA", 1
Fri Apr 27 11:32:20 +0000 2018,989829597121466369,"President Trump hails the historic announcement made at Friday's Korea summit, which declared an intention to end l… https://t.co/iKyw87IBt1", 1
Fri Apr 27 11:32:07 +0000 2018,989829541534359553,"RT @NewDay: Bill Cosby accuser Heidi Thomas on why she testified: ""I would encourage anybody, if you get an opportunity to speak your truth…", 1
Fri Apr 27 11:30:07 +0000 2018,989829038968590336,"RT @NewDay: ""I walked into our house and saw my husband and I looked at him and I said, 'We did it. We won. We beat Goliath'"": Bill Cosby a…", 1
Fri Apr 27 11:05:28 +0000 2018,989822834708008960,"5 things for Friday: 

- North &amp; South Korea
- Bill Cosby
- White House
- US &amp; the Middle East
- Tom Brokaw

And ju… https://t.co/xHPhKdylVt", 1
Fri Apr 27 10:59:39 +0000 2018,989821370640027648,"Louis was the name of the Earl of Mountbatten, the uncle of Queen Elizabeth's husband, the Duke of Edinburgh. He wa… https://t.co/ZJn8yq7uCH", 1
Fri Apr 27 10:55:03 +0000 2018,989820215100887040,"Here's what you need to know about the inter-Korea summit, including the historic pledge to finally end the Korean… https://t.co/ki0BIYFfvG", 1
Fri Apr 27 10:53:04 +0000 2018,989819713285959686,The suspected Golden State Killer is set to appear in court Friday. Authorities believe he was behind 12 murders an… https://t.co/J3y6yBLfAI, 1
Fri Apr 27 10:42:50 +0000 2018,989817139900178433,South Korean President Moon Jae-in will travel to Pyongyang later this year https://t.co/jjk1V686gd https://t.co/hw1XC3iHOZ, 1
Fri Apr 27 10:41:04 +0000 2018,989816695832436736,"Kim Jong Un didn't address denuclearization when speaking, but the joint declaration signed by both leaders said th… https://t.co/2uLYeCDvz7", 1
Fri Apr 27 10:34:03 +0000 2018,989814929317421056,"The Trump administration's scandals and embarrassments, in one place | Analysis by @GregJKrieg… https://t.co/YC1lNR5Szt", 1
Fri Apr 27 10:24:07 +0000 2018,989812428400680960,Moon Jae-in and Kim Jong Un shared a hug after pledging to officially end the Korean War this year. Read the full t… https://t.co/MNWaghr6jZ, 1
Fri Apr 27 10:16:01 +0000 2018,989810390107348992,This is the moment Moon Jae-in and Kim Jong Un signed an agreement pledging to end the Korean War… https://t.co/buMb5JBrBY, 1
Fri Apr 27 10:03:50 +0000 2018,989807325287473152,He will be called His Royal Highness Prince Louis of Cambridge https://t.co/XkjrHSoU1y https://t.co/l0vlUUn1J0, 1
Fri Apr 27 10:02:49 +0000 2018,989807068793229313,JUST IN: The royal baby's name is Louis Arthur Charles https://t.co/lFbPJH3RJJ https://t.co/M2hw3CSCOE, 1
Fri Apr 27 09:46:28 +0000 2018,989802954994708480,"Meet Kim Jong Un's sister, widely seen as instrumental in making the summit happen https://t.co/MMSx1F7QuQ", 1
Fri Apr 27 09:38:33 +0000 2018,989800962125647873,"Kim Jong Un did not appear to mention denuclearization in his speech, though Moon Jae-in said both sides agreed to… https://t.co/es3Htl0d4L", 1
Fri Apr 27 09:34:48 +0000 2018,989800019669733376,"""We are not a people that should be confronting each other ... we should be living in unity,"" said Kim Jong Un. ""We… https://t.co/VG23H7C9tv", 1
Fri Apr 27 09:28:10 +0000 2018,989798347186802688,The Trump administration wants to focus on abstinence-only education. So these advocates are running their own sex… https://t.co/GY89F42D3l, 1
Fri Apr 27 09:18:02 +0000 2018,989795799633719297,"North Korean leader Kim Jong Un speaks after announcing that the Korean War will be formally ended: ""It took a long… https://t.co/wuuy0IQ7Xd", 1
Fri Apr 27 09:17:48 +0000 2018,989795739038617600,What is the role of North Korea's first lady at the inter-Korea summit? https://t.co/nZ4oCs9pf4 https://t.co/utVU37mENX, 1
Fri Apr 27 09:10:14 +0000 2018,989793836569387009,Kim Jong Un and Moon Jae-in smile and hug after announcing that North and South Korea will formally end the Korean… https://t.co/7KrIJsTpkZ, 1
Fri Apr 27 09:09:49 +0000 2018,989793731120332801,The best travel photos of 2018 (so far) https://t.co/VR1FvoAxTC https://t.co/ekCC58TzI1, 1
Fri Apr 27 09:08:36 +0000 2018,989793424051179522,“The two leaders solemnly declare ... that there will be no more war on the Korean Peninsula and a new era of peace… https://t.co/tjfnNygvl3, 1
Fri Apr 27 09:06:18 +0000 2018,989792845614678018,"The announcement, made after a full day of meetings and a 30-minute private conversation between the two leaders, c… https://t.co/Jlw4BNWPY1", 1
Fri Apr 27 09:01:57 +0000 2018,989791752038027264,"BREAKING NEWS: North and South Korea will sign a peace treaty to formally end the Korean War later this year, 65 ye… https://t.co/S3DWiZmW8w", 1
Fri Apr 27 08:59:19 +0000 2018,989791086418825216,Authorities say they tracked down the alleged Golden State Killer by comparing profiles from genealogy websites to… https://t.co/eNyPmk52bA, 1
Fri Apr 27 08:48:32 +0000 2018,989788375728214016,Moon Jae-in and Kim Jong Un are now back in the Peace House for afternoon meetings. Live updates:… https://t.co/DQLIgyrkv3, 1
Fri Apr 27 08:41:03 +0000 2018,989786491609067520,"The parents of Otto Warmbier have filed a wrongful death lawsuit against the North Korean government, charging that… https://t.co/aWe9VZFIiN", 1
Fri Apr 27 08:33:22 +0000 2018,989784559553146880,Cosby tried to make it about race — not rape | @CNNOpinion https://t.co/VqIhcxRsC9 https://t.co/GOoNfnQDT9, 1
Fri Apr 27 08:28:38 +0000 2018,989783366772944896,Kim Jong Un and Moon Jae-in marked their historic summit with a ceremonial tree-planting ceremony in the demilitari… https://t.co/qaJZcIAzTJ, 1
Fri Apr 27 08:23:14 +0000 2018,989782008812351488,"During World War II, Britain had a plan to make aircraft carriers out of giant icebergs https://t.co/ivuSzqZISG https://t.co/pKOWhSMSG6", 1
Fri Apr 27 08:19:56 +0000 2018,989781177333665792,Moon Jae-in and Kim Jong Un had a one-on-one chat for about half an hour as they strolled along a footbridge… https://t.co/KYOd6G6a2t, 1
Fri Apr 27 08:12:47 +0000 2018,989779378572640256,"One in 59 US children has autism, according to a new report from the CDC https://t.co/Rg4h0ciks6 https://t.co/8hMMA4IKPV", 1
Fri Apr 27 08:01:18 +0000 2018,989776487577305088,Track champion Caster Semenya will have to reduce her natural hormone levels or compete against men if she wants to… https://t.co/AlRb2EHOV5, 1
Fri Apr 27 07:50:52 +0000 2018,989773861708156928,"We are eating way, way too much salt https://t.co/2UV3FHaMF8", 1
Fri Apr 27 07:38:27 +0000 2018,989770738600103936,"""Incel"" is short for ""involuntarily celibate."" It's a movement of men who believe they have been unfairly denied se… https://t.co/1hO9l3kBC5", 1
Fri Apr 27 07:38:13 +0000 2018,989770680743809025,JUST IN: Kim Jong Un and Moon Jae-in take part in a tree-planting ceremony using soil and water from both Koreas… https://t.co/5ZJRAAU6BN, 1
Fri Apr 27 07:26:06 +0000 2018,989767629043728385,Authorities believe he was behind 12 murders and more than 50 rapes https://t.co/LLRyaG94Kk, 1
Fri Apr 27 07:14:19 +0000 2018,989764664790667266,"Tony takes a heartwarming trip to West Virginia on #PartsUnknown, this Sunday at 9p on CNN. https://t.co/sPlV1zJSnW", 1
Fri Apr 27 07:01:45 +0000 2018,989761501043945473,A huge slide in a historic palace. Sound like your kind of art? https://t.co/p6u5Vum2Vz https://t.co/FcrOtBXZDY, 1
Fri Apr 27 06:49:17 +0000 2018,989758362811170817,Behind the scenes of the royal family's finely tuned PR machine: https://t.co/DqZ39J6Cxd https://t.co/WumO89ArYe, 1
Fri Apr 27 06:37:10 +0000 2018,989755312952393730,This is what Kim Jong Un and Moon Jae-in said when they met for the first time https://t.co/8NbAazDNFW https://t.co/v0Tc2goKTH, 1
Fri Apr 27 06:31:07 +0000 2018,989753791812521984,"Stormy Daniels' lawyer argued that President Trump's personal lawyer's ""blanket claims"" for Fifth Amendment protect… https://t.co/9M5mbGEbBG", 1
Fri Apr 27 06:16:07 +0000 2018,989750015592558593,"9GAG is a popular online platform for sharing humorous GIFs, memes and videos. Here's how it went from a side proje… https://t.co/qUCKcb7oCS", 1
Fri Apr 27 06:06:03 +0000 2018,989747485902958593,"Meet Kim Jong Un's sister, widely seen as instrumental in making the summit happen https://t.co/MIwmBJqzdc", 1
Fri Apr 27 06:01:02 +0000 2018,989746222226264071,A Texas couple with deep political connections in the West African country of Guinea was charged with forced labor… https://t.co/mRxwTsCn22, 1
Fri Apr 27 05:46:06 +0000 2018,989742464679297024,"President Donald Trump on Thursday helped kick off the race to host the 2026 World Cup, tweeting his support for th… https://t.co/Xtm3dcqNUf", 1
Fri Apr 27 05:31:06 +0000 2018,989738686836232192,"Get ready for a new round of cola wars! Or shall we say tea, water and organic beverage wars? https://t.co/hV6KCZsIlR", 1
Fri Apr 27 05:16:05 +0000 2018,989734907818557442,Amazon is raising the price of Amazon Prime from $99 to $119 per year https://t.co/GfgQCLD9C8 https://t.co/gJntItKLMe, 1
Fri Apr 27 05:01:07 +0000 2018,989731142944239616,"What happens now that comedian Bill Cosby has been convicted?

- He's allowed to go home
- He can't leave Pennsylva… https://t.co/DvYGG5Qxuf", 1
Fri Apr 27 04:46:00 +0000 2018,989727338081419264,"What did President Trump get first lady Melania Trump for her birthday? 

""You know I'm very busy to be running out… https://t.co/wO9qMjHQc2", 1
Fri Apr 27 04:31:05 +0000 2018,989723586658164736,Sweden has opened the world's first public road that allows electric cars to recharge while driving… https://t.co/Uy3a5QP6ku, 1
Fri Apr 27 04:16:04 +0000 2018,989719804033490944,The US steps up surveillance of Iranian assets in Syria due to rising concerns they could be used to strike Israel… https://t.co/m4lECkKroS, 1
Fri Apr 27 04:01:00 +0000 2018,989716014458785792,That time Fox News tried to wrap up a Trump interview -- CNN's Jeanne Moos has more https://t.co/QF05c9sMrl https://t.co/wH1HK4porO, 1
Fri Apr 27 03:53:36 +0000 2018,989714153370775552,"As Kim Jong Un drove away from the early session of his summit with South Korean President Moon Jae-in, 12 bodyguar… https://t.co/AbRiqAbvWt", 1
Fri Apr 27 03:49:00 +0000 2018,989712992316133376,"RT @CNNTonight: ""The President has a problem with the truth ... if he sits down with the special counsel and starts spinning lies like he d…", 1
Fri Apr 27 03:46:04 +0000 2018,989712256761040896,These kids were being bullied. Then a photographer transformed them into Avengers superheroes… https://t.co/wX5mTmCzEE, 1
Fri Apr 27 03:42:02 +0000 2018,989711239986188288,North Korea's First Lady was nowhere to be seen when her husband crossed the demarcation line into South Korean ter… https://t.co/Vbv3wvwMU4, 1
Fri Apr 27 03:31:03 +0000 2018,989708476271259648,"Just hours after he pried a rifle from a gunman who opened fire at a Waffle House near Nashville, James Shaw Jr. la… https://t.co/jzpySTu2I4", 1
Fri Apr 27 03:21:05 +0000 2018,989705970703060992,Former NBC News anchor Tom Brokaw faces sexual harassment allegations https://t.co/UmHV3FcFXW https://t.co/5dcV2REO39, 1
Fri Apr 27 03:07:29 +0000 2018,989702545382821890,Meet the world leader who went from global pariah to the man to meet -- Kim Jong Un. https://t.co/aNDttBUXy6 https://t.co/ZLih72Pbo1, 1
Fri Apr 27 03:01:07 +0000 2018,989700943372603392,Janelle Monae opens up about her sexual orientation https://t.co/DLI9zanjz7 https://t.co/Bw8jydb7vK, 1
Fri Apr 27 02:48:55 +0000 2018,989697872714182657,RT @CNNPhotos: See photos of the historic Korean summit: https://t.co/BfesXcRVYt https://t.co/wUFoj1MFfO, 1
Fri Apr 27 02:46:04 +0000 2018,989697158524887040,"Get ready for a new round of cola wars! Or shall we say tea, water and organic beverage wars? https://t.co/vkQ602J9Rm", 1
Fri Apr 27 02:31:03 +0000 2018,989693378307686400,"President Donald Trump on Thursday helped kick off the race to host the 2026 World Cup, tweeting his support for th… https://t.co/JGcGOpHQbt", 1
Fri Apr 27 02:16:06 +0000 2018,989689614658088960,"In court, Trump's fortunes are plummeting | By Harry Litman via @CNNOpinion https://t.co/4Yhseun6g1 https://t.co/rgd0xmmGHL", 1
Fri Apr 27 02:08:28 +0000 2018,989687694346334209,"""There is absolutely concern here in China that they are not going to have a seat at the table."" @MattRiversCNN exp… https://t.co/KKz6ueqkPA", 1
Fri Apr 27 02:01:05 +0000 2018,989685837918101504,Inside the dramatic collapse of Ronny Jackson's bid to lead the VA https://t.co/XZLjjSEmM3 https://t.co/M7mZzqQSdu, 1
Fri Apr 27 01:56:07 +0000 2018,989684585083625472,"""They would be happy if Moon Jae-in at the end of the day could say, yes, we declare an end to war."" @PHancocksCNN… https://t.co/2VP1j0z6vX", 1
Fri Apr 27 01:51:05 +0000 2018,989683319397855232,"9GAG is a popular online platform for sharing humorous GIFs, memes and videos. Here's how it went from a side proje… https://t.co/ykeVuUfbtk", 1
Fri Apr 27 01:41:06 +0000 2018,989680807278186497,A Texas couple with deep political connections in the West African country of Guinea was charged with forced labor… https://t.co/4nQod7RcT3, 1
Fri Apr 27 01:35:48 +0000 2018,989679473992839181,South Korean President Moon Jae-in and North Korean leader Kim Jong Un have shaken hands to kick off their historic… https://t.co/hVEHIAUdIi, 1
Fri Apr 27 01:33:56 +0000 2018,989679004281131008,"""I think the President is making it up as he goes along ... and this is what happens. You can't keep the facts -- t… https://t.co/QzZcAH1JFj", 1
Fri Apr 27 01:31:33 +0000 2018,989678405154111488,"What was Stormy Daniels' lawyer thinking during Trump's Fox &amp; Friends interview?

Michael Avenatti: ""I thought it w… https://t.co/PlnE0ZBDZa", 1
Fri Apr 27 01:30:53 +0000 2018,989678237084278785,South Korean President Moon Jae-in and North Korean leader North Korea have shaken hands to kick off their historic… https://t.co/ESw8IA3fBh, 1
Fri Apr 27 01:21:23 +0000 2018,989675846066753537,"""I forgave Bill Cosby years ago, for me. ... Carrying resentment for someone like that, for an event that took plac… https://t.co/krk2wQMR5Y", 1
Fri Apr 27 01:21:09 +0000 2018,989675787518402560,Fakhir Berwari disarmed thousands of mines in northern Iraq from 2003 until an improvised explosive device killed h… https://t.co/BruilT0OOn, 1
Fri Apr 27 01:16:51 +0000 2018,989674705681608709,"""That was not on script,"" says @camanpour after Kim Jong Un took Moon Jae-in back over to the northern side of the… https://t.co/QslHQtBF5v", 1
